sport,level,respondent_type,model,participant_id,image,image_file,iteration,pred_cell,pred_row,pred_col,gt_cells,correct,parse_failed,is_control,in_human_set
basketball,,human,,16,37,37,1,C6,3,6,A6;A7,False,False,False,True
basketball,,human,,16,37,37,2,B6,2,6,A6;A7,False,False,False,True
basketball,,human,,16,37,37,3,B7,2,7,A6;A7,False,False,False,True
basketball,,human,,16,2,2,1,C5,3,5,B6;C6,False,False,False,True
basketball,,human,,16,2,2,2,C6,3,6,B6;C6,True,False,False,True
basketball,,human,,16,2,2,3,D5,4,5,B6;C6,False,False,False,True
basketball,,human,,16,11,11,1,C6,3,6,B6,False,False,False,True
basketball,,human,,16,11,11,2,B6,2,6,B6,True,False,False,True
basketball,,human,,16,11,11,3,B6,2,6,B6,True,False,False,True
basketball,,human,,16,15,15,1,E6,5,6,E6;E7;F6;F7,True,False,False,True
basketball,,human,,16,15,15,2,E6,5,6,E6;E7;F6;F7,True,False,False,True
basketball,,human,,16,15,15,3,E6,5,6,E6;E7;F6;F7,True,False,False,True
basketball,,human,,16,82,82,1,E4,5,4,D4;D5;E4;E5,True,False,False,True
basketball,,human,,16,82,82,2,E4,5,4,D4;D5;E4;E5,True,False,False,True
basketball,,human,,16,82,82,3,E4,5,4,D4;D5;E4;E5,True,False,False,True
basketball,,human,,16,31,31,1,D4,4,4,D3;D4,True,False,False,True
basketball,,human,,16,31,31,2,E4,5,4,D3;D4,False,False,False,True
basketball,,human,,16,31,31,3,E5,5,5,D3;D4,False,False,False,True
basketball,,human,,16,36,36,1,B5,2,5,A5,False,False,False,True
basketball,,human,,16,36,36,2,B4,2,4,A5,False,False,False,True
basketball,,human,,16,36,36,3,A5,1,5,A5,True,False,False,True
basketball,,human,,16,12,12,1,E4,5,4,C3;C4;D3;D4,False,False,False,True
basketball,,human,,16,12,12,2,D4,4,4,C3;C4;D3;D4,True,False,False,True
basketball,,human,,16,12,12,3,E4,5,4,C3;C4;D3;D4,False,False,False,True
basketball,,human,,17,22,22,1,B4,2,4,A7,False,False,False,True
basketball,,human,,17,22,22,2,A5,1,5,A7,False,False,False,True
basketball,,human,,17,22,22,3,A6,1,6,A7,False,False,False,True
basketball,,human,,17,13,13,1,C6,3,6,D3,False,False,False,True
basketball,,human,,17,13,13,2,C5,3,5,D3,False,False,False,True
basketball,,human,,17,13,13,3,B6,2,6,D3,False,False,False,True
basketball,,human,,17,36,36,1,B5,2,5,A5,False,False,False,True
basketball,,human,,17,36,36,2,A4,1,4,A5,False,False,False,True
basketball,,human,,17,36,36,3,A5,1,5,A5,True,False,False,True
basketball,,human,,17,37,37,1,B6,2,6,A6;A7,False,False,False,True
basketball,,human,,17,37,37,2,B7,2,7,A6;A7,False,False,False,True
basketball,,human,,17,37,37,3,A7,1,7,A6;A7,True,False,False,True
basketball,,human,,17,29,29,1,C5,3,5,A5,False,False,False,True
basketball,,human,,17,29,29,2,C6,3,6,A5,False,False,False,True
basketball,,human,,17,29,29,3,B7,2,7,A5,False,False,False,True
basketball,,human,,17,1,1,1,C5,3,5,A7;A8;B7;B8,False,False,False,True
basketball,,human,,17,1,1,2,D1,4,1,A7;A8;B7;B8,False,False,False,True
basketball,,human,,17,1,1,3,B2,2,2,A7;A8;B7;B8,False,False,False,True
basketball,,human,,17,11,11,1,C6,3,6,B6,False,False,False,True
basketball,,human,,17,11,11,2,B6,2,6,B6,True,False,False,True
basketball,,human,,17,11,11,3,B5,2,5,B6,False,False,False,True
basketball,,human,,17,60,60,1,D6,4,6,A5,False,False,False,True
basketball,,human,,17,60,60,2,C5,3,5,A5,False,False,False,True
basketball,,human,,17,60,60,3,A5,1,5,A5,True,False,False,True
basketball,,human,,17,42,42,1,E5,5,5,D5,False,False,False,True
basketball,,human,,17,42,42,2,E5,5,5,D5,False,False,False,True
basketball,,human,,17,42,42,3,E5,5,5,D5,False,False,False,True
basketball,,human,,17,80,80,1,F3,6,3,E5;E6,False,False,False,True
basketball,,human,,17,80,80,2,E4,5,4,E5;E6,False,False,False,True
basketball,,human,,17,80,80,3,D3,4,3,E5;E6,False,False,False,True
basketball,,human,,17,15,15,1,F6,6,6,E6;E7;F6;F7,True,False,False,True
basketball,,human,,17,15,15,2,E7,5,7,E6;E7;F6;F7,True,False,False,True
basketball,,human,,17,15,15,3,E6,5,6,E6;E7;F6;F7,True,False,False,True
basketball,,human,,17,64,64,1,B5,2,5,B7;B8;C7;C8,False,False,False,True
basketball,,human,,17,64,64,2,D8,4,8,B7;B8;C7;C8,False,False,False,True
basketball,,human,,17,64,64,3,C8,3,8,B7;B8;C7;C8,True,False,False,True
basketball,,human,,17,67,67,1,B7,2,7,A7,False,False,False,True
basketball,,human,,17,67,67,2,A7,1,7,A7,True,False,False,True
basketball,,human,,17,67,67,3,A6,1,6,A7,False,False,False,True
basketball,,human,,17,48,48,1,B6,2,6,A5;A6;B5;B6,True,False,False,True
basketball,,human,,17,48,48,2,A6,1,6,A5;A6;B5;B6,True,False,False,True
basketball,,human,,17,48,48,3,A7,1,7,A5;A6;B5;B6,False,False,False,True
basketball,,human,,17,32,32,1,C6,3,6,B6;C6,True,False,False,True
basketball,,human,,17,32,32,2,B6,2,6,B6;C6,True,False,False,True
basketball,,human,,17,32,32,3,C5,3,5,B6;C6,False,False,False,True
basketball,,human,,17,50,50,1,D5,4,5,D6;D7,False,False,False,True
basketball,,human,,17,50,50,2,D7,4,7,D6;D7,True,False,False,True
basketball,,human,,17,50,50,3,E7,5,7,D6;D7,False,False,False,True
basketball,,human,,17,83,83,1,B6,2,6,A5,False,False,False,True
basketball,,human,,17,83,83,2,A6,1,6,A5,False,False,False,True
basketball,,human,,17,83,83,3,B6,2,6,A5,False,False,False,True
basketball,,human,,17,58,58,1,B4,2,4,A5;A6,False,False,False,True
basketball,,human,,17,58,58,2,B3,2,3,A5;A6,False,False,False,True
basketball,,human,,17,58,58,3,B5,2,5,A5;A6,False,False,False,True
basketball,,human,,17,23,23,1,F5,6,5,C5;C6,False,False,False,True
basketball,,human,,17,23,23,2,E6,5,6,C5;C6,False,False,False,True
basketball,,human,,17,23,23,3,D7,4,7,C5;C6,False,False,False,True
basketball,,human,,17,28,28,1,F3,6,3,D6;E6,False,False,False,True
basketball,,human,,17,28,28,2,E3,5,3,D6;E6,False,False,False,True
basketball,,human,,17,28,28,3,F2,6,2,D6;E6,False,False,False,True
basketball,,human,,17,10,10,1,C6,3,6,A5;B5,False,False,False,True
basketball,,human,,17,10,10,2,D7,4,7,A5;B5,False,False,False,True
basketball,,human,,17,10,10,3,C6,3,6,A5;B5,False,False,False,True
basketball,,human,,17,18,18,1,A3,1,3,A2;A3,True,False,False,True
basketball,,human,,17,18,18,2,B2,2,2,A2;A3,False,False,False,True
basketball,,human,,17,18,18,3,A4,1,4,A2;A3,False,False,False,True
basketball,,human,,17,25,25,1,E9,5,9,D10;D9;E10;E9,True,False,False,True
basketball,,human,,17,25,25,2,F9,6,9,D10;D9;E10;E9,False,False,False,True
basketball,,human,,17,25,25,3,E10,5,10,D10;D9;E10;E9,True,False,False,True
basketball,,human,,17,19,19,1,D6,4,6,C5;C6,False,False,False,True
basketball,,human,,17,19,19,2,C6,3,6,C5;C6,True,False,False,True
basketball,,human,,17,19,19,3,C5,3,5,C5;C6,True,False,False,True
basketball,,human,,17,84,84,1,B6,2,6,B5;B6,True,False,False,True
basketball,,human,,17,84,84,2,C6,3,6,B5;B6,False,False,False,True
basketball,,human,,17,84,84,3,A6,1,6,B5;B6,False,False,False,True
basketball,,human,,17,46,46,1,E6,5,6,D5;D6,False,False,False,True
basketball,,human,,17,46,46,2,E5,5,5,D5;D6,False,False,False,True
basketball,,human,,17,46,46,3,D5,4,5,D5;D6,True,False,False,True
basketball,,human,,17,65,65,1,D6,4,6,A5;A6;B5;B6,False,False,False,True
basketball,,human,,17,65,65,2,D7,4,7,A5;A6;B5;B6,False,False,False,True
basketball,,human,,17,65,65,3,C6,3,6,A5;A6;B5;B6,False,False,False,True
basketball,,human,,17,51,51,1,B6,2,6,A5;A6;B5;B6,True,False,False,True
basketball,,human,,17,51,51,2,B6,2,6,A5;A6;B5;B6,True,False,False,True
basketball,,human,,17,51,51,3,B6,2,6,A5;A6;B5;B6,True,False,False,True
basketball,,human,,17,45,45,1,C6,3,6,B5;B6,False,False,False,True
basketball,,human,,17,45,45,2,B5,2,5,B5;B6,True,False,False,True
basketball,,human,,17,45,45,3,B5,2,5,B5;B6,True,False,False,True
basketball,,human,,17,82,82,1,E4,5,4,D4;D5;E4;E5,True,False,False,True
basketball,,human,,17,82,82,2,E4,5,4,D4;D5;E4;E5,True,False,False,True
basketball,,human,,17,82,82,3,E4,5,4,D4;D5;E4;E5,True,False,False,True
basketball,,human,,17,12,12,1,D4,4,4,C3;C4;D3;D4,True,False,False,True
basketball,,human,,17,12,12,2,E4,5,4,C3;C4;D3;D4,False,False,False,True
basketball,,human,,17,12,12,3,E3,5,3,C3;C4;D3;D4,False,False,False,True
basketball,,human,,17,47,47,1,A6,1,6,A5;A6,True,False,False,True
basketball,,human,,17,47,47,2,A6,1,6,A5;A6,True,False,False,True
basketball,,human,,17,47,47,3,A6,1,6,A5;A6,True,False,False,True
basketball,,human,,17,30,30,1,E6,5,6,D4;D5,False,False,False,True
basketball,,human,,17,30,30,2,E6,5,6,D4;D5,False,False,False,True
basketball,,human,,17,30,30,3,E6,5,6,D4;D5,False,False,False,True
basketball,,human,,17,40,40,1,B4,2,4,A4,False,False,False,True
basketball,,human,,17,40,40,2,B4,2,4,A4,False,False,False,True
basketball,,human,,17,40,40,3,B4,2,4,A4,False,False,False,True
basketball,,human,,17,16,16,1,E1,5,1,A6;A7;B6;B7,False,False,False,True
basketball,,human,,17,16,16,2,E1,5,1,A6;A7;B6;B7,False,False,False,True
basketball,,human,,17,16,16,3,E1,5,1,A6;A7;B6;B7,False,False,False,True
basketball,,human,,17,54,54,1,B5,2,5,B4;B5;C4;C5,True,False,False,True
basketball,,human,,17,54,54,2,B5,2,5,B4;B5;C4;C5,True,False,False,True
basketball,,human,,17,54,54,3,B5,2,5,B4;B5;C4;C5,True,False,False,True
basketball,,human,,17,35,35,1,D1,4,1,D6,False,False,False,True
basketball,,human,,17,35,35,2,D1,4,1,D6,False,False,False,True
basketball,,human,,17,35,35,3,D1,4,1,D6,False,False,False,True
basketball,,human,,17,33,33,1,D5,4,5,D5;D6;E5;E6,True,False,False,True
basketball,,human,,17,33,33,2,D5,4,5,D5;D6;E5;E6,True,False,False,True
basketball,,human,,17,33,33,3,D5,4,5,D5;D6;E5;E6,True,False,False,True
basketball,,human,,17,26,26,1,C5,3,5,C5;C6,True,False,False,True
basketball,,human,,17,26,26,2,B5,2,5,C5;C6,False,False,False,True
basketball,,human,,17,26,26,3,B6,2,6,C5;C6,False,False,False,True
basketball,,human,,17,53,53,1,C7,3,7,C4;C5;D4;D5,False,False,False,True
basketball,,human,,17,53,53,2,C6,3,6,C4;C5;D4;D5,False,False,False,True
basketball,,human,,17,53,53,3,D7,4,7,C4;C5;D4;D5,False,False,False,True
basketball,,human,,17,63,63,1,C5,3,5,A5;B5,False,False,False,True
basketball,,human,,17,63,63,2,C6,3,6,A5;B5,False,False,False,True
basketball,,human,,17,63,63,3,D5,4,5,A5;B5,False,False,False,True
basketball,,human,,17,24,24,1,C8,3,8,B7;B8;C7;C8,True,False,False,True
basketball,,human,,17,24,24,2,C8,3,8,B7;B8;C7;C8,True,False,False,True
basketball,,human,,17,24,24,3,C8,3,8,B7;B8;C7;C8,True,False,False,True
basketball,,human,,17,2,2,1,C6,3,6,B6;C6,True,False,False,True
basketball,,human,,17,2,2,2,C5,3,5,B6;C6,False,False,False,True
basketball,,human,,17,2,2,3,D6,4,6,B6;C6,False,False,False,True
basketball,,human,,17,44,44,1,B6,2,6,A5;B5,False,False,False,True
basketball,,human,,17,44,44,2,B5,2,5,A5;B5,True,False,False,True
basketball,,human,,17,44,44,3,C5,3,5,A5;B5,False,False,False,True
basketball,,human,,17,27,27,1,B6,2,6,C5;C6;D5;D6,False,False,False,True
basketball,,human,,17,27,27,2,B5,2,5,C5;C6;D5;D6,False,False,False,True
basketball,,human,,17,27,27,3,C5,3,5,C5;C6;D5;D6,True,False,False,True
basketball,,human,,17,61,61,1,D7,4,7,E8;F8,False,False,False,True
basketball,,human,,17,61,61,2,D7,4,7,E8;F8,False,False,False,True
basketball,,human,,17,61,61,3,D7,4,7,E8;F8,False,False,False,True
basketball,,human,,17,7,7,1,E5,5,5,E5,True,False,False,True
basketball,,human,,17,7,7,2,E6,5,6,E5,False,False,False,True
basketball,,human,,17,7,7,3,E5,5,5,E5,True,False,False,True
basketball,,human,,17,57,57,1,C6,3,6,B6;B7,False,False,False,True
basketball,,human,,17,57,57,2,B5,2,5,B6;B7,False,False,False,True
basketball,,human,,17,57,57,3,B4,2,4,B6;B7,False,False,False,True
basketball,,human,,17,31,31,1,D5,4,5,D3;D4,False,False,False,True
basketball,,human,,17,31,31,2,D4,4,4,D3;D4,True,False,False,True
basketball,,human,,17,31,31,3,E4,5,4,D3;D4,False,False,False,True
basketball,,human,,17,3,3,1,B5,2,5,B5;B6,True,False,False,True
basketball,,human,,17,3,3,2,B5,2,5,B5;B6,True,False,False,True
basketball,,human,,17,3,3,3,B5,2,5,B5;B6,True,False,False,True
basketball,,human,,18,42,42,1,E5,5,5,D5,False,False,False,True
basketball,,human,,18,42,42,2,E5,5,5,D5,False,False,False,True
basketball,,human,,18,42,42,3,E5,5,5,D5,False,False,False,True
basketball,,human,,18,84,84,1,C6,3,6,B5;B6,False,False,False,True
basketball,,human,,18,84,84,2,B6,2,6,B5;B6,True,False,False,True
basketball,,human,,18,84,84,3,B6,2,6,B5;B6,True,False,False,True
basketball,,human,,18,58,58,1,B6,2,6,A5;A6,False,False,False,True
basketball,,human,,18,58,58,2,A6,1,6,A5;A6,True,False,False,True
basketball,,human,,18,58,58,3,B5,2,5,A5;A6,False,False,False,True
basketball,,human,,18,23,23,1,E6,5,6,C5;C6,False,False,False,True
basketball,,human,,18,23,23,2,E5,5,5,C5;C6,False,False,False,True
basketball,,human,,18,23,23,3,F5,6,5,C5;C6,False,False,False,True
basketball,,human,,18,16,16,1,B8,2,8,A6;A7;B6;B7,False,False,False,True
basketball,,human,,18,16,16,2,B9,2,9,A6;A7;B6;B7,False,False,False,True
basketball,,human,,18,16,16,3,C9,3,9,A6;A7;B6;B7,False,False,False,True
basketball,,human,,18,37,37,1,B6,2,6,A6;A7,False,False,False,True
basketball,,human,,18,37,37,2,A6,1,6,A6;A7,True,False,False,True
basketball,,human,,18,37,37,3,A7,1,7,A6;A7,True,False,False,True
basketball,,human,,18,7,7,1,E6,5,6,E5,False,False,False,True
basketball,,human,,18,7,7,2,D6,4,6,E5,False,False,False,True
basketball,,human,,18,7,7,3,E7,5,7,E5,False,False,False,True
basketball,,human,,18,3,3,1,B5,2,5,B5;B6,True,False,False,True
basketball,,human,,18,3,3,2,B6,2,6,B5;B6,True,False,False,True
basketball,,human,,18,3,3,3,B6,2,6,B5;B6,True,False,False,True
basketball,,human,,18,26,26,1,C5,3,5,C5;C6,True,False,False,True
basketball,,human,,18,26,26,2,D6,4,6,C5;C6,False,False,False,True
basketball,,human,,18,26,26,3,D7,4,7,C5;C6,False,False,False,True
basketball,,human,,18,29,29,1,C6,3,6,A5,False,False,False,True
basketball,,human,,18,29,29,2,C7,3,7,A5,False,False,False,True
basketball,,human,,18,29,29,3,C6,3,6,A5,False,False,False,True
basketball,,human,,18,11,11,1,B6,2,6,B6,True,False,False,True
basketball,,human,,18,11,11,2,C6,3,6,B6,False,False,False,True
basketball,,human,,18,11,11,3,B6,2,6,B6,True,False,False,True
basketball,,human,,18,46,46,1,D6,4,6,D5;D6,True,False,False,True
basketball,,human,,18,46,46,2,D6,4,6,D5;D6,True,False,False,True
basketball,,human,,18,46,46,3,D6,4,6,D5;D6,True,False,False,True
basketball,,human,,18,40,40,1,B4,2,4,A4,False,False,False,True
basketball,,human,,18,40,40,2,B4,2,4,A4,False,False,False,True
basketball,,human,,18,40,40,3,B4,2,4,A4,False,False,False,True
basketball,,human,,18,30,30,1,E6,5,6,D4;D5,False,False,False,True
basketball,,human,,18,30,30,2,E5,5,5,D4;D5,False,False,False,True
basketball,,human,,18,30,30,3,E6,5,6,D4;D5,False,False,False,True
basketball,,human,,18,54,54,1,B5,2,5,B4;B5;C4;C5,True,False,False,True
basketball,,human,,18,54,54,2,C5,3,5,B4;B5;C4;C5,True,False,False,True
basketball,,human,,18,54,54,3,D4,4,4,B4;B5;C4;C5,False,False,False,True
basketball,,human,,18,28,28,1,D6,4,6,D6;E6,True,False,False,True
basketball,,human,,18,28,28,2,D6,4,6,D6;E6,True,False,False,True
basketball,,human,,18,28,28,3,D6,4,6,D6;E6,True,False,False,True
basketball,,human,,18,32,32,1,B6,2,6,B6;C6,True,False,False,True
basketball,,human,,18,32,32,2,B6,2,6,B6;C6,True,False,False,True
basketball,,human,,18,32,32,3,B6,2,6,B6;C6,True,False,False,True
basketball,,human,,18,12,12,1,E5,5,5,C3;C4;D3;D4,False,False,False,True
basketball,,human,,18,12,12,2,E5,5,5,C3;C4;D3;D4,False,False,False,True
basketball,,human,,18,12,12,3,E5,5,5,C3;C4;D3;D4,False,False,False,True
basketball,,human,,18,19,19,1,C6,3,6,C5;C6,True,False,False,True
basketball,,human,,18,19,19,2,C6,3,6,C5;C6,True,False,False,True
basketball,,human,,18,19,19,3,C6,3,6,C5;C6,True,False,False,True
basketball,,human,,18,10,10,1,C6,3,6,A5;B5,False,False,False,True
basketball,,human,,18,10,10,2,C6,3,6,A5;B5,False,False,False,True
basketball,,human,,18,10,10,3,C6,3,6,A5;B5,False,False,False,True
basketball,,human,,18,53,53,1,D5,4,5,C4;C5;D4;D5,True,False,False,True
basketball,,human,,18,53,53,2,D5,4,5,C4;C5;D4;D5,True,False,False,True
basketball,,human,,18,53,53,3,D5,4,5,C4;C5;D4;D5,True,False,False,True
basketball,,human,,18,27,27,1,B6,2,6,C5;C6;D5;D6,False,False,False,True
basketball,,human,,18,27,27,2,B5,2,5,C5;C6;D5;D6,False,False,False,True
basketball,,human,,18,27,27,3,B5,2,5,C5;C6;D5;D6,False,False,False,True
basketball,,human,,18,80,80,1,E6,5,6,E5;E6,True,False,False,True
basketball,,human,,18,80,80,2,E6,5,6,E5;E6,True,False,False,True
basketball,,human,,18,80,80,3,E6,5,6,E5;E6,True,False,False,True
basketball,,human,,18,47,47,1,A6,1,6,A5;A6,True,False,False,True
basketball,,human,,18,47,47,2,A6,1,6,A5;A6,True,False,False,True
basketball,,human,,18,47,47,3,A6,1,6,A5;A6,True,False,False,True
basketball,,human,,18,15,15,1,E6,5,6,E6;E7;F6;F7,True,False,False,True
basketball,,human,,18,15,15,2,E6,5,6,E6;E7;F6;F7,True,False,False,True
basketball,,human,,18,15,15,3,E6,5,6,E6;E7;F6;F7,True,False,False,True
basketball,,human,,18,13,13,1,C5,3,5,D3,False,False,False,True
basketball,,human,,18,13,13,2,C5,3,5,D3,False,False,False,True
basketball,,human,,18,13,13,3,C5,3,5,D3,False,False,False,True
basketball,,human,,18,44,44,1,B6,2,6,A5;B5,False,False,False,True
basketball,,human,,18,44,44,2,B5,2,5,A5;B5,True,False,False,True
basketball,,human,,18,44,44,3,B5,2,5,A5;B5,True,False,False,True
basketball,,human,,18,45,45,1,B5,2,5,B5;B6,True,False,False,True
basketball,,human,,18,45,45,2,B5,2,5,B5;B6,True,False,False,True
basketball,,human,,18,45,45,3,B5,2,5,B5;B6,True,False,False,True
basketball,,human,,18,61,61,1,E8,5,8,E8;F8,True,False,False,True
basketball,,human,,18,61,61,2,E8,5,8,E8;F8,True,False,False,True
basketball,,human,,18,61,61,3,E8,5,8,E8;F8,True,False,False,True
basketball,,human,,18,33,33,1,D6,4,6,D5;D6;E5;E6,True,False,False,True
basketball,,human,,18,33,33,2,D6,4,6,D5;D6;E5;E6,True,False,False,True
basketball,,human,,18,33,33,3,D6,4,6,D5;D6;E5;E6,True,False,False,True
basketball,,human,,18,82,82,1,E4,5,4,D4;D5;E4;E5,True,False,False,True
basketball,,human,,18,82,82,2,E4,5,4,D4;D5;E4;E5,True,False,False,True
basketball,,human,,18,82,82,3,E4,5,4,D4;D5;E4;E5,True,False,False,True
basketball,,human,,18,36,36,1,A5,1,5,A5,True,False,False,True
basketball,,human,,18,36,36,2,A5,1,5,A5,True,False,False,True
basketball,,human,,18,36,36,3,A5,1,5,A5,True,False,False,True
basketball,,human,,18,83,83,1,B6,2,6,A5,False,False,False,True
basketball,,human,,18,83,83,2,A6,1,6,A5,False,False,False,True
basketball,,human,,18,83,83,3,A6,1,6,A5,False,False,False,True
basketball,,human,,18,35,35,1,D6,4,6,D6,True,False,False,True
basketball,,human,,18,35,35,2,D6,4,6,D6,True,False,False,True
basketball,,human,,18,35,35,3,D6,4,6,D6,True,False,False,True
basketball,,human,,18,2,2,1,D5,4,5,B6;C6,False,False,False,True
basketball,,human,,18,2,2,2,D5,4,5,B6;C6,False,False,False,True
basketball,,human,,18,2,2,3,D5,4,5,B6;C6,False,False,False,True
basketball,,human,,18,48,48,1,A6,1,6,A5;A6;B5;B6,True,False,False,True
basketball,,human,,18,48,48,2,A6,1,6,A5;A6;B5;B6,True,False,False,True
basketball,,human,,18,48,48,3,A6,1,6,A5;A6;B5;B6,True,False,False,True
basketball,,human,,18,1,1,1,C8,3,8,A7;A8;B7;B8,False,False,False,True
basketball,,human,,18,1,1,2,C8,3,8,A7;A8;B7;B8,False,False,False,True
basketball,,human,,18,1,1,3,C8,3,8,A7;A8;B7;B8,False,False,False,True
basketball,,human,,18,22,22,1,A6,1,6,A7,False,False,False,True
basketball,,human,,18,22,22,2,A6,1,6,A7,False,False,False,True
basketball,,human,,18,22,22,3,A6,1,6,A7,False,False,False,True
basketball,,human,,18,57,57,1,C7,3,7,B6;B7,False,False,False,True
basketball,,human,,18,57,57,2,C7,3,7,B6;B7,False,False,False,True
basketball,,human,,18,57,57,3,C7,3,7,B6;B7,False,False,False,True
basketball,,human,,18,31,31,1,D6,4,6,D3;D4,False,False,False,True
basketball,,human,,18,31,31,2,D6,4,6,D3;D4,False,False,False,True
basketball,,human,,18,31,31,3,D6,4,6,D3;D4,False,False,False,True
basketball,,human,,18,51,51,1,B6,2,6,A5;A6;B5;B6,True,False,False,True
basketball,,human,,18,51,51,2,B6,2,6,A5;A6;B5;B6,True,False,False,True
basketball,,human,,18,51,51,3,B6,2,6,A5;A6;B5;B6,True,False,False,True
basketball,,human,,18,64,64,1,B5,2,5,B7;B8;C7;C8,False,False,False,True
basketball,,human,,18,64,64,2,B5,2,5,B7;B8;C7;C8,False,False,False,True
basketball,,human,,18,64,64,3,B5,2,5,B7;B8;C7;C8,False,False,False,True
basketball,,human,,18,67,67,1,B7,2,7,A7,False,False,False,True
basketball,,human,,18,67,67,2,B7,2,7,A7,False,False,False,True
basketball,,human,,18,67,67,3,B7,2,7,A7,False,False,False,True
basketball,,human,,18,18,18,1,A3,1,3,A2;A3,True,False,False,True
basketball,,human,,18,18,18,2,A3,1,3,A2;A3,True,False,False,True
basketball,,human,,18,18,18,3,A3,1,3,A2;A3,True,False,False,True
basketball,,human,,18,25,25,1,E9,5,9,D10;D9;E10;E9,True,False,False,True
basketball,,human,,18,25,25,2,E9,5,9,D10;D9;E10;E9,True,False,False,True
basketball,,human,,18,25,25,3,E9,5,9,D10;D9;E10;E9,True,False,False,True
basketball,,human,,18,50,50,1,D5,4,5,D6;D7,False,False,False,True
basketball,,human,,18,50,50,2,D5,4,5,D6;D7,False,False,False,True
